Created on 10-17-2019,https://www.CryptoDataDownload.com
date,symbol,open,high,low,close,volume_btc,volume
2016-02-23,BTCUSD,436.9,440.9,414.16,420.03,9076.31,3868142.62
2016-02-22,BTCUSD,438.15,439,431.12,436.9,4932.6,2152669.15
2016-02-21,BTCUSD,441.89,448.7,426.01,438.15,7102.0,3102226.52
2016-02-20,BTCUSD,419.06,444.03,418.87,441.89,9441.56,4075360.79
2016-02-19,BTCUSD,421.32,422,416,419.06,5578.81,2340007.53
2016-02-18,BTCUSD,416.26,423.2,414.24,421.32,6479.33,2715762.02
2016-02-17,BTCUSD,406.89,420.13,405.69,416.26,8502.56,3528038.43
2016-02-16,BTCUSD,399.11,407.5,390,406.89,5323.92,2150298.0
2016-02-15,BTCUSD,404.53,409.09,394.03,399.11,6695.34,2693303.79
2016-02-14,BTCUSD,388.37,404.54,388.2,404.53,7458.72,2973028.96
2016-02-13,BTCUSD,381.97,396,381.26,388.37,5660.69,2198312.71
2016-02-12,BTCUSD,376.89,382,376.51,381.97,6215.18,2360918.55
2016-02-11,BTCUSD,378.56,379.5,361.1,376.89,10074.12,3779575.26
2016-02-10,BTCUSD,372.9,383.34,371.87,378.56,9666.55,3636013.93
2016-02-09,BTCUSD,370.68,374.93,370.13,372.9,8438.16,3139974.15
2016-02-08,BTCUSD,377.77,379.35,370.5,370.68,7080.05,2654777.81
2016-02-07,BTCUSD,374.92,379.81,373.24,377.77,4054.75,1525629.4
2016-02-06,BTCUSD,384.46,384.54,370.05,374.92,6314.53,2375552.75
2016-02-05,BTCUSD,390.08,390.49,382.99,384.46,7303.25,2818899.27
2016-02-04,BTCUSD,367,390.63,366.96,390.08,8968.44,3404242.55
2016-02-03,BTCUSD,372.85,373.01,365.63,367,6937.95,2570982.85
2016-02-02,BTCUSD,370.62,374.41,370.58,372.85,6889.93,2568773.99
2016-02-01,BTCUSD,369.82,379,365,370.62,8101.5,3012667.05
2016-01-31,BTCUSD,379.23,382.5,367.33,369.82,5059.48,1913002.46
2016-01-30,BTCUSD,379.39,382.04,375,379.23,4283.56,1623147.42
2016-01-29,BTCUSD,379.96,385.05,363.25,379.39,11940.43,4488371.77
2016-01-28,BTCUSD,394.93,395,377.12,379.96,8864.29,3408772.87
2016-01-27,BTCUSD,389.21,397.18,388.77,394.93,6264.62,2469329.53
2016-01-26,BTCUSD,392.91,397,387.78,389.21,6856.0,2694178.75
2016-01-25,BTCUSD,403.45,403.94,386.41,392.91,6384.0,2516592.93
2016-01-24,BTCUSD,389.52,406.93,385,403.45,3630.65,1451785.99
2016-01-23,BTCUSD,383.01,398.72,380.26,389.52,6279.09,2450742.09
2016-01-22,BTCUSD,408.97,413.99,373.86,383.01,13321.19,5228249.9
2016-01-21,BTCUSD,413.88,424.78,403.21,408.97,9143.04,3777526.39
2016-01-20,BTCUSD,375.96,425.1,369,413.88,13499.26,5361492.24
2016-01-19,BTCUSD,383.14,385.5,370,375.96,8030.16,3046483.04
2016-01-18,BTCUSD,381.01,386.1,370.1,383.14,8946.25,3399845.35
2016-01-17,BTCUSD,386.57,391,378.42,381.01,8757.44,3377012.19
2016-01-16,BTCUSD,373.43,387.81,350.92,386.57,18198.94,6743136.29
2016-01-15,BTCUSD,429.69,430.67,359.8,373.43,27319.74,10862409.27
2016-01-14,BTCUSD,432.68,435.27,428,429.69,5499.3,2375810.73
2016-01-13,BTCUSD,446.57,446.57,425,432.68,9754.5,4212281.54
2016-01-12,BTCUSD,449.33,449.49,445.22,446.57,5739.9,2567018.77
2016-01-11,BTCUSD,449.14,452.65,445.88,449.33,5572.68,2503083.94
2016-01-10,BTCUSD,451.07,451.45,442.96,449.14,3885.82,1736428.18
2016-01-09,BTCUSD,454.06,456,447.66,451.07,4194.88,1896757.44
2016-01-08,BTCUSD,458.49,464.4,447.53,454.06,9564.11,4368140.37
2016-01-07,BTCUSD,432.44,458.68,430.21,458.49,12531.7,5637785.2
2016-01-06,BTCUSD,432.67,433.46,428.15,432.44,5369.1,2318672.51
2016-01-05,BTCUSD,433.42,435.51,430,432.67,5120.61,2218755.4
2016-01-04,BTCUSD,432.51,435.79,431.37,433.42,5836.26,2532533.29
2016-01-03,BTCUSD,435.74,435.88,425.02,432.51,3920.35,1688824.56
2016-01-02,BTCUSD,435.43,437.56,432.41,435.74,3278.08,1426939.51
2016-01-01,BTCUSD,430.12,437.15,427.92,435.43,3894.26,1686757.39
2015-12-31,BTCUSD,428.2,434,419.04,430.12,6396.83,2735415.63
2015-12-30,BTCUSD,432.59,434.99,422.35,428.2,5066.16,2176128.38
2015-12-29,BTCUSD,421.28,433,419.31,432.59,6013.97,2564563.51
2015-12-28,BTCUSD,425.01,429.9,418,421.28,6864.21,2913800.23
2015-12-27,BTCUSD,419.76,429.85,410.02,425.01,5562.86,2343122.3
2015-12-26,BTCUSD,456.09,458.29,410,419.76,13272.92,5695782.79
2015-12-25,BTCUSD,456,458.99,450.01,456.09,3442.71,1567809.63
2015-12-24,BTCUSD,443.77,460,442,456,7020.69,3188793.34
2015-12-23,BTCUSD,434.88,445.11,428.29,443.77,7455.28,3269700.45
2015-12-22,BTCUSD,436.61,442,432.58,434.88,6466.68,2824300.2
2015-12-21,BTCUSD,442.26,444.44,424.66,436.61,6840.03,2975490.47
2015-12-20,BTCUSD,460.9,461.4,430,442.26,8251.43,3677038.1
2015-12-19,BTCUSD,462.5,465.6,451.58,460.9,6946.83,3201413.25
2015-12-18,BTCUSD,455.5,465.1,453.28,462.5,4930.71,2269506.57
2015-12-17,BTCUSD,453.63,456.33,446.01,455.5,6187.21,2802476.5
2015-12-16,BTCUSD,463.64,464.73,440,453.63,35969.03,16373751.57
2015-12-15,BTCUSD,441.98,464.95,441.77,463.64,10524.31,4804681.48
2015-12-14,BTCUSD,436.29,450,429.12,441.98,160540.99,71246836.97
2015-12-13,BTCUSD,436.01,443.83,419.42,436.29,6428.01,2801886.68
2015-12-12,BTCUSD,451.34,469.34,403,436.01,28635.94,12493274.54
2015-12-11,BTCUSD,416.18,452.73,415.67,451.34,13066.6,5707813.63
2015-12-10,BTCUSD,417.44,419.5,408,416.18,6848.2,2848181.35
2015-12-09,BTCUSD,409.2,425,401,417.44,14296.19,5923286.43
2015-12-08,BTCUSD,395.28,409.2,386.69,409.2,6706.2,2650822.8
2015-12-07,BTCUSD,393.26,397.57,383,395.28,7450.8,2925052.19
2015-12-06,BTCUSD,387,401.01,375.22,393.26,9400.68,3688924.73
2015-12-05,BTCUSD,363.25,390,363.25,387,8615.5,3238953.02
2015-12-04,BTCUSD,361.33,364.85,355.43,363.25,5828.13,2105311.65
2015-12-03,BTCUSD,360.23,369.99,356.52,361.33,7200.93,2616658.73
2015-12-02,BTCUSD,362.56,363.06,349.59,360.23,8231.07,2933751.25
2015-12-01,BTCUSD,378.23,378.94,354.6,362.56,9357.22,3423256.15
2015-11-30,BTCUSD,371.04,382.87,367,378.23,11431.2,4295141.92
2015-11-29,BTCUSD,355.94,373.63,354.26,371.04,5194.56,1886836.8
2015-11-28,BTCUSD,359.99,360,351.09,355.94,5518.0,1960030.5
2015-11-27,BTCUSD,356.88,364.46,347.96,359.99,7373.93,2632396.27
2015-11-26,BTCUSD,328.07,368.18,328.03,356.88,13908.21,4820726.55
2015-11-25,BTCUSD,319.49,330.06,316.26,328.07,7794.68,2524344.05
2015-11-24,BTCUSD,323.01,323.17,318,319.49,5194.49,1669246.72
2015-11-23,BTCUSD,323.59,326,322,323.01,4748.68,1537847.99
2015-11-22,BTCUSD,325.22,327,321,323.59,3378.49,1094959.85
2015-11-21,BTCUSD,321.85,328,316.33,325.22,5147.59,1666020.3
2015-11-20,BTCUSD,325.5,327.12,311.23,321.85,9224.03,2950546.24
2015-11-19,BTCUSD,336.59,336.59,324.9,325.5,6700.81,2213544.98
2015-11-18,BTCUSD,336,338,330,336.59,5173.52,1730599.43
2015-11-17,BTCUSD,332.1,340.72,330.1,336,7247.61,2435724.03
2015-11-16,BTCUSD,321.13,334.1,316.12,332.1,7340.55,2388564.1
2015-11-15,BTCUSD,333.49,336.46,320,321.13,6242.57,2042181.14
2015-11-14,BTCUSD,335,339.57,329.4,333.49,5960.51,1993712.42
2015-11-13,BTCUSD,336.19,343,325,335,10519.03,3524031.49
2015-11-12,BTCUSD,307.54,344.99,307.25,336.19,15695.79,5150951.91
2015-11-11,BTCUSD,338.46,341.75,293.32,307.54,17757.39,5596526.74
2015-11-10,BTCUSD,381,382.23,322,338.46,16387.91,5808412.16
2015-11-09,BTCUSD,373.91,386.96,360.8,381,10839.36,4061818.61
2015-11-08,BTCUSD,386.7,389,363.58,373.91,7450.76,2834422.59
2015-11-07,BTCUSD,371.37,392,368.24,386.7,8508.45,3260497.4
2015-11-06,BTCUSD,384.2,395,351,371.37,20222.01,7536080.38
2015-11-05,BTCUSD,398.09,450,366.66,384.2,27216.75,10978245.17
2015-11-04,BTCUSD,399.49,499.99,368.15,398.09,49326.81,21800320.75
2015-11-03,BTCUSD,363.97,422.3,362.07,399.49,40259.65,15724145.32
2015-11-02,BTCUSD,331.71,371.82,326.07,363.97,19347.78,6714822.77
2015-11-01,BTCUSD,314.6,332,311.44,331.71,10295.56,3304599.08
2015-10-31,BTCUSD,329.97,334.28,306.29,314.6,14918.76,4759517.11
2015-10-30,BTCUSD,315.68,336.97,315.46,329.97,16267.3,5308998.95
2015-10-29,BTCUSD,303.75,320.99,301.8,315.68,12145.79,3785443.04
2015-10-28,BTCUSD,295.88,308.93,295.51,303.75,16005.21,4830462.34
2015-10-27,BTCUSD,286.75,297.99,286.67,295.88,10888.35,3196913.71
2015-10-26,BTCUSD,288.97,288.99,282.04,286.75,7565.99,2158042.54
2015-10-25,BTCUSD,284,295.93,283.28,288.97,10737.02,3114865.97
2015-10-24,BTCUSD,278.07,284,278.07,284,5268.7,1480783.01
2015-10-23,BTCUSD,275.92,281.17,275.4,278.07,7054.48,1959383.04
2015-10-22,BTCUSD,269.16,280,268.52,275.92,8714.9,2388561.2
2015-10-21,BTCUSD,271.14,272.85,265,269.16,6098.22,1643140.21
2015-10-20,BTCUSD,264.81,272.95,264.38,271.14,4652.97,1254498.62
2015-10-19,BTCUSD,264.53,268.23,262.05,264.81,5238.97,1389589.25
2015-10-18,BTCUSD,271.35,273.5,262.94,264.53,5809.15,1553771.6
2015-10-17,BTCUSD,263,274.81,262.56,271.35,10913.12,2940700.24
2015-10-16,BTCUSD,254.64,267.6,254.64,263,9104.56,2376369.17
2015-10-15,BTCUSD,253.22,256.77,253.13,254.64,6623.1,1690435.99
2015-10-14,BTCUSD,250.37,255,250.25,253.22,7542.42,1905000.14
2015-10-13,BTCUSD,246.29,251.5,244.86,250.37,6471.08,1610643.64
2015-10-12,BTCUSD,248.9,249.14,245.89,246.29,5328.43,1318989.63
2015-10-11,BTCUSD,246.06,250,245.63,248.9,4222.7,1044679.03
2015-10-10,BTCUSD,244.46,246.1,243.8,246.06,3721.95,912802.93
2015-10-09,BTCUSD,243.38,244.88,241.1,244.46,4999.71,1219605.35
2015-10-08,BTCUSD,243.64,245.38,242.2,243.38,5358.51,1309144.55
2015-10-07,BTCUSD,246.83,247.96,240.2,243.64,9035.05,2220567.2
2015-10-06,BTCUSD,240.7,248,240.31,246.83,9347.01,2285485.5
2015-10-05,BTCUSD,239.76,240.77,237.5,240.7,7420.58,1776349.82
2015-10-04,BTCUSD,239.93,240.28,239.07,239.76,3757.54,900881.86
2015-10-03,BTCUSD,237.99,240.62,237.68,239.93,4360.67,1043632.98
2015-10-02,BTCUSD,238.54,239.4,236.97,237.99,5947.95,1417784.26
2015-10-01,BTCUSD,237.13,239.86,236.68,238.54,5670.97,1351078.32
2015-09-30,BTCUSD,237.78,238.75,236.26,237.13,5549.05,1318349.82
2015-09-29,BTCUSD,240.42,241.05,237,237.78,6880.33,1643213.39
2015-09-28,BTCUSD,233.54,240.42,233.45,240.42,7962.86,1898213.94
2015-09-27,BTCUSD,234.99,235.13,233.2,233.54,3286.85,768909.53
2015-09-26,BTCUSD,235.76,236.2,233.5,234.99,4229.25,994247.53
2015-09-25,BTCUSD,235.6,237.62,234.02,235.76,6468.71,1526369.32
2015-09-24,BTCUSD,230.1,235.99,230.01,235.6,9095.34,2117575.92
2015-09-23,BTCUSD,230.61,233,229.27,230.1,6307.83,1457819.49
2015-09-22,BTCUSD,227,232.5,224.45,230.61,8827.76,2029170.21
2015-09-21,BTCUSD,232.48,233.64,226.87,227,7630.98,1747253.74
2015-09-20,BTCUSD,232.26,234,231.85,232.48,3636.83,845849.51
2015-09-19,BTCUSD,233.19,234.31,232,232.26,3630.37,845592.41
2015-09-18,BTCUSD,233.17,234.96,231.75,233.19,4579.73,1069747.46
2015-09-17,BTCUSD,229.2,235.93,229.01,233.17,7532.78,1747560.55
2015-09-16,BTCUSD,230.36,232,226.85,229.2,7866.47,1804773.1
2015-09-15,BTCUSD,231.01,232.43,230.26,230.36,6953.11,1607223.06
2015-09-14,BTCUSD,230.61,233.99,228.01,231.01,7961.8,1842034.35
2015-09-13,BTCUSD,236.92,236.92,229.72,230.61,4987.99,1162075.64
2015-09-12,BTCUSD,241.04,241.13,235.26,236.92,5390.6,1286085.34
2015-09-11,BTCUSD,238.33,241.54,238.33,241.04,5807.8,1396588.42
2015-09-10,BTCUSD,238.72,241.4,236.69,238.33,5822.01,1391798.77
2015-09-09,BTCUSD,244.15,244.69,238.6,238.72,6800.15,1639306.36
2015-09-08,BTCUSD,240.31,247.82,240.01,244.15,8264.99,2015007.12
2015-09-07,BTCUSD,240.93,242.98,239.21,240.31,4960.04,1196014.62
2015-09-06,BTCUSD,240.13,244.82,239.72,240.93,2502.55,605270.41
2015-09-05,BTCUSD,231.61,231.61,230.12,230.92,2603.86,601166.68
2015-09-04,BTCUSD,226.83,232.49,226.83,231.61,7020.27,1615740.04
2015-09-03,BTCUSD,229.39,231.36,226.48,226.83,6712.57,1531235.08
2015-09-02,BTCUSD,227.6,231.43,226.43,229.39,7477.0,1712613.03
2015-09-01,BTCUSD,231.12,233.5,226.42,227.6,8594.57,1967118.87
2015-08-31,BTCUSD,229.24,233,225.23,231.12,6705.52,1543065.59
2015-08-30,BTCUSD,229.55,233.47,226.59,229.24,4964.63,1137912.57
2015-08-29,BTCUSD,233.4,233.95,228,229.55,4546.16,1048954.46
2015-08-28,BTCUSD,224.34,236.18,221.2,233.4,9005.75,2070643.73
2015-08-27,BTCUSD,226.35,229.99,224,224.34,7938.43,1799783.19
2015-08-26,BTCUSD,223.58,231.97,220.16,226.35,9739.46,2208758.79
2015-08-25,BTCUSD,213.38,229.49,198.02,223.58,20002.92,4264677.57
2015-08-24,BTCUSD,228.3,229.84,210,213.38,16138.49,3532958.11
2015-08-23,BTCUSD,230.62,233.25,226.15,228.3,4254.11,978568.02
2015-08-22,BTCUSD,233.71,235.53,222.68,230.62,7708.46,1766699.25
2015-08-21,BTCUSD,235.49,236.99,231.37,233.71,7878.14,1847689.64
2015-08-20,BTCUSD,227.84,238.2,226.58,235.49,8940.0,2088182.3
2015-08-19,BTCUSD,247.43,247.43,200,227.84,16696.31,3851980.93
2015-08-18,BTCUSD,258.49,258.64,245.67,247.43,8204.81,2080508.48
2015-08-17,BTCUSD,259.19,261.57,255.58,258.49,6761.14,1748489.61
2015-08-16,BTCUSD,262.21,263.1,255.67,259.19,5348.55,1389641.36
2015-08-15,BTCUSD,266.52,267.69,262.05,262.21,4065.26,1081921.08
2015-08-14,BTCUSD,264.92,267.98,262.5,266.52,6897.74,1834555.53
2015-08-13,BTCUSD,269.43,269.49,262.94,264.92,5434.23,1442378.73
2015-08-12,BTCUSD,271.2,272.4,265.79,269.43,6217.22,1674361.23
2015-08-11,BTCUSD,265.18,271.99,263.48,271.2,5878.03,1567622.1
2015-08-10,BTCUSD,267.91,268.89,263.17,265.18,5324.47,1414583.09
2015-08-09,BTCUSD,261.08,268.8,260.97,267.91,5078.04,1344584.97
2015-08-08,BTCUSD,279.54,280.16,260.07,261.08,6052.87,1643529.58
2015-08-07,BTCUSD,279.91,281.17,277.05,279.54,5192.8,1451644.55
2015-08-06,BTCUSD,282.24,282.77,278.95,279.91,5000.88,1401580.63
2015-08-05,BTCUSD,285.31,286.25,282.01,282.24,5847.36,1659268.09
2015-08-04,BTCUSD,281.63,286.47,280.11,285.31,5556.91,1579478.13
2015-08-03,BTCUSD,282.55,285.86,280.27,281.63,4624.02,1310969.62
2015-08-02,BTCUSD,282.06,282.58,277.33,282.55,3452.38,968906.8
2015-08-01,BTCUSD,284.68,285.6,277.26,282.06,3907.84,1099820.57
2015-07-31,BTCUSD,288.25,290,282.79,284.68,5615.32,1605309.8
2015-07-30,BTCUSD,289.53,291.56,286.56,288.25,5218.19,1506092.68
2015-07-29,BTCUSD,295.73,296.58,289.01,289.53,5211.42,1523831.44
2015-07-28,BTCUSD,294.44,298,293.35,295.73,5707.1,1688432.24
2015-07-27,BTCUSD,293.25,297,287.24,294.44,6418.82,1875403.35
2015-07-26,BTCUSD,289.64,294.49,288.65,293.25,3764.35,1099301.03
2015-07-25,BTCUSD,289.48,291.67,286.82,289.64,4144.86,1198430.86
2015-07-24,BTCUSD,276.91,291.52,276.43,289.48,7203.81,2049614.89
2015-07-23,BTCUSD,277.5,279.75,276.28,276.91,5347.51,1484529.22
2015-07-22,BTCUSD,277.13,278.54,275.01,277.5,4611.39,1277029.62
2015-07-21,BTCUSD,278.7,281.27,276.85,277.13,5033.72,1407886.6
2015-07-20,BTCUSD,275.59,279.72,273.34,278.7,5328.9,1478259.79
2015-07-19,BTCUSD,277.56,278.48,275,275.59,3314.37,917149.1
2015-07-18,BTCUSD,279.95,282.71,276.34,277.56,4406.19,1229676.41
2015-07-17,BTCUSD,278.71,281.38,272.64,279.95,6840.84,1903298.41
2015-07-16,BTCUSD,285.22,292.78,275,278.71,8771.75,2470019.42
2015-07-15,BTCUSD,288.2,294.11,285.18,285.22,7261.97,2111526.87
2015-07-14,BTCUSD,292.35,297.78,286.25,288.2,7147.48,2085310.1
2015-07-13,BTCUSD,311.96,312.91,281.62,292.35,13000.28,3812344.69
2015-07-12,BTCUSD,294.77,316.52,293.5,311.96,12692.8,3888193.78
2015-07-11,BTCUSD,286.85,299,284.5,294.77,8321.35,2436511.45
2015-07-10,BTCUSD,269.48,294.71,269.25,286.85,15760.0,4494129.03
2015-07-09,BTCUSD,270.64,272.5,267.1,270.21,6928.7,1872007.53
2015-07-08,BTCUSD,267.19,273.97,264.41,270.64,7744.93,2088515.27
2015-07-07,BTCUSD,270.41,272.11,264.5,267.19,7114.39,1909768.25
2015-07-06,BTCUSD,271.15,277.88,268.27,270.41,9928.97,2712293.49
2015-07-05,BTCUSD,260.61,275.25,258.99,271.15,7902.94,2115315.38
2015-07-04,BTCUSD,256.36,261,254.4,260.72,4119.09,1059726.9
2015-07-03,BTCUSD,255.22,257.37,252.77,256.36,4850.58,1238894.58
2015-07-02,BTCUSD,257.97,262,253,255.22,6288.44,1618502.64
2015-07-01,BTCUSD,264.94,265.45,255.12,257.97,8150.38,2117515.44
2015-06-30,BTCUSD,257.35,269.39,255.91,264.94,11626.26,3057480.55
2015-06-29,BTCUSD,249.79,257.99,249.09,257.57,10217.24,2597519.75
2015-06-28,BTCUSD,251.67,252,247.51,249.79,4432.28,1107853.74
2015-06-27,BTCUSD,243,252.22,242.3,251.67,5216.6,1287890.03
2015-06-26,BTCUSD,242.14,243.1,239.91,243,6548.17,1583976.63
2015-06-25,BTCUSD,240.89,243.44,239.91,242.14,5700.06,1378705.69
2015-06-24,BTCUSD,244.07,244.92,239.51,240.89,5316.52,1287779.26
2015-06-23,BTCUSD,247.75,248.06,243.01,244.07,5335.17,1308791.02
2015-06-22,BTCUSD,244.64,248.5,243.86,247.75,5446.03,1341811.14
2015-06-21,BTCUSD,246.67,246.98,242,244.64,3757.23,918252.48
2015-06-20,BTCUSD,246.57,246.99,246.56,246.67,60.42,14913.45
2015-06-19,BTCUSD,248.93,251.05,245.56,245.56,29810.11,7345446.99
2015-06-18,BTCUSD,248.37,253.29,243.51,248.93,9547.55,2381350.7
2015-06-17,BTCUSD,251.93,259.46,247,248.37,10011.16,2522542.04
2015-06-16,BTCUSD,237.47,253.26,236.01,251.93,10379.93,2534841.38
2015-06-15,BTCUSD,233.6,238.5,233.6,237.47,5868.17,1387437.28
2015-06-14,BTCUSD,233.18,235,232.53,233.6,2275.85,531824.81
2015-06-13,BTCUSD,230.26,233.33,228.79,233.18,3873.91,894580.62
2015-06-12,BTCUSD,229.62,231.32,229.01,230.26,5860.99,1348481.27
2015-06-11,BTCUSD,228.67,230.92,228.67,229.62,5631.46,1293396.64
2015-06-10,BTCUSD,229.74,230.45,227.98,228.67,5957.23,1364629.91
2015-06-09,BTCUSD,229.02,232.06,228.31,229.74,6386.51,1469437.2
2015-06-08,BTCUSD,223.96,230.16,223.63,229.02,6883.72,1563988.82
2015-06-07,BTCUSD,225.02,226.09,222.88,223.96,3526.44,791668.46
2015-06-06,BTCUSD,225.33,225.61,224.27,225.02,3603.72,810800.67
2015-06-05,BTCUSD,224.31,226.74,223.01,225.33,6580.07,1480504.08
2015-06-04,BTCUSD,225.57,226.07,223.56,224.31,6027.74,1357326.97
2015-06-03,BTCUSD,225.25,227.45,223.82,225.57,6835.7,1545211.59
2015-06-02,BTCUSD,223.6,226.68,221.84,225.25,8919.25,2004605.53
2015-06-01,BTCUSD,229.88,230.99,221.58,223.6,10155.63,2297810.41
2015-05-31,BTCUSD,232.93,233.94,229.55,229.88,5842.77,1356690.75
2015-05-30,BTCUSD,236.94,236.99,231,232.93,6210.73,1452783.12
2015-05-29,BTCUSD,236.8,237.68,235.01,236.94,6340.64,1501401.4
2015-05-28,BTCUSD,237.74,238.48,236.23,236.8,6001.17,1424107.73
2015-05-27,BTCUSD,237.61,238.75,236.02,237.74,6631.62,1574876.0
2015-05-26,BTCUSD,237.47,238.34,235.81,237.61,5950.51,1413734.29
2015-05-25,BTCUSD,240.91,241.4,236.71,237.47,4028.06,961011.41
2015-05-24,BTCUSD,239.07,242,238.27,240.91,3367.15,809463.26
2015-05-23,BTCUSD,240.34,240.64,237.89,239.07,3813.89,913946.89
2015-05-22,BTCUSD,235.72,242,235.11,240.34,7718.5,1842781.55
2015-05-21,BTCUSD,234.25,236.74,234.13,235.72,6111.71,1439629.32
2015-05-20,BTCUSD,232.4,235,232.31,234.25,7040.85,1646935.39
2015-05-19,BTCUSD,233.28,234.92,231.53,232.4,6946.41,1620675.86
2015-05-18,BTCUSD,237.22,237.89,231.66,233.28,7083.69,1672387.89
2015-05-17,BTCUSD,236.73,238.45,236.7,237.22,4789.15,1137258.26
2015-05-16,BTCUSD,237.84,237.99,235.48,236.73,2924.1,694423.22
2015-05-15,BTCUSD,237.19,239,236.89,237.84,9062.66,2155507.7
2015-05-14,BTCUSD,237.56,240,232.61,237.19,9610.34,2282852.03
2015-05-13,BTCUSD,242.81,244.13,235.54,237.56,10026.48,2424314.78
2015-05-12,BTCUSD,242.81,243.4,240.37,242.81,6291.95,1523694.38
2015-05-11,BTCUSD,241.25,245.49,239.5,242.81,6124.37,1485289.47
2015-05-10,BTCUSD,242.57,244.89,239.63,241.25,5136.97,1244009.3
2015-05-09,BTCUSD,244.65,247.6,240,242.57,4988.6,1216454.58
2015-05-08,BTCUSD,237.91,247.06,236.35,244.65,8466.61,2053376.56
2015-05-07,BTCUSD,230.89,239.18,228.38,237.91,8772.45,2047519.36
2015-05-06,BTCUSD,236.18,237.87,228.38,230.89,7817.31,1833079.97
2015-05-05,BTCUSD,239.8,240,232,236.18,8957.98,2113825.79
2015-05-04,BTCUSD,240.63,243.99,238.06,239.8,8777.83,2111461.68
2015-05-03,BTCUSD,236.26,242.97,234.26,240.63,5846.91,1401770.86
2015-05-02,BTCUSD,234.01,237.15,233,236.26,6357.79,1494958.02
2015-05-01,BTCUSD,236.59,238.78,234,234.01,9697.4,2287292.43
2015-04-30,BTCUSD,225.91,240,225.1,236.59,11339.46,2637970.11
2015-04-29,BTCUSD,225.48,227.3,220.2,225.91,6662.8,1500129.71
2015-04-28,BTCUSD,227.2,229.04,220.46,225.48,6931.74,1561834.34
2015-04-27,BTCUSD,220.5,231.11,218.78,227.2,11863.95,2644709.2
2015-04-26,BTCUSD,227.06,227.91,215.56,220.5,9487.32,2088912.54
2015-04-25,BTCUSD,232.38,233.67,226.83,227.06,4981.45,1145582.4
2015-04-24,BTCUSD,235.49,236.93,230.12,232.38,5241.44,1221030.15
2015-04-23,BTCUSD,234,236,232.79,235.49,6497.28,1525938.82
2015-04-22,BTCUSD,234.91,238.6,232.78,234,7535.02,1777456.59
2015-04-21,BTCUSD,225.04,235.81,224.01,234.91,9587.36,2186765.77
2015-04-20,BTCUSD,224.05,227.45,223.45,225.04,7263.87,1635293.26
2015-04-19,BTCUSD,223.99,226.72,223.44,224.05,4596.85,1032611.44
2015-04-18,BTCUSD,223.5,224.04,222.18,223.99,4391.09,980632.91
2015-04-17,BTCUSD,229.09,230.08,220.46,223.5,7332.0,1651298.46
2015-04-16,BTCUSD,223.88,230.75,223.55,229.09,8410.1,1917082.96
2015-04-15,BTCUSD,220.53,224.24,218.09,223.88,8680.74,1926825.18
2015-04-14,BTCUSD,221.48,222.16,216.92,220.53,6154.67,1350697.93
2015-04-13,BTCUSD,238.03,238.03,238.03,238.03,0.0,0.0
2015-04-12,BTCUSD,238.13,239.16,234.02,238.03,2547.14,605466.36
2015-04-11,BTCUSD,235.86,239.99,234.77,238.13,5674.99,1346765.36
2015-04-10,BTCUSD,243.65,244.95,232.35,235.86,11515.72,2739014.34
2015-04-09,BTCUSD,246.65,248.16,239.02,243.65,7620.34,1866760.32
2015-04-08,BTCUSD,255.67,255.75,244.29,246.65,7572.99,1888130.98
2015-04-07,BTCUSD,257.57,258.11,253.45,255.67,7307.56,1869620.76
2015-04-06,BTCUSD,261.46,263,255,257.57,7405.23,1919695.66
2015-04-05,BTCUSD,254.87,262,252.06,261.46,5171.58,1329021.02
2015-04-04,BTCUSD,255.68,256.6,251.26,254.87,3990.58,1012944.38
2015-04-03,BTCUSD,254.48,257.43,252.59,255.68,7141.43,1820711.88
2015-04-02,BTCUSD,247.25,255.24,245.8,254.48,9077.69,2270713.89
2015-04-01,BTCUSD,245.26,248.22,241.07,247.25,9529.31,2333725.21
2015-03-31,BTCUSD,248.59,249.98,242.87,245.26,8179.65,2013716.0
2015-03-30,BTCUSD,243.58,250.06,237.94,248.59,10852.73,2670993.74
2015-03-29,BTCUSD,253.47,254,241,243.58,8413.7,2070762.11
2015-03-28,BTCUSD,248.68,254.99,247.63,253.47,6096.03,1535147.5
2015-03-27,BTCUSD,250.16,250.99,246.44,248.68,8364.84,2081620.68
2015-03-26,BTCUSD,247,254.9,244.92,250.16,10837.76,2716899.4
2015-03-25,BTCUSD,248.81,249.99,234.51,247,12393.11,3041663.8
2015-03-24,BTCUSD,265.61,268.51,244.86,248.81,16427.45,4148385.16
2015-03-23,BTCUSD,270,273.99,260.81,265.61,13043.94,3491471.94
2015-03-22,BTCUSD,261.83,271.27,259.71,270,5754.06,1521539.9
2015-03-21,BTCUSD,263.71,264.04,256.66,261.83,6090.47,1591138.39
2015-03-20,BTCUSD,263.28,267.42,259.31,263.71,7552.27,1988780.89
2015-03-19,BTCUSD,258.51,266.8,249.2,263.28,16096.79,4166409.24
2015-03-18,BTCUSD,286.87,287.05,250,258.51,18277.12,4930769.11
2015-03-17,BTCUSD,292.03,293.69,284.01,286.87,7724.07,2239769.56
2015-03-16,BTCUSD,287.46,294.99,287.02,292.03,8819.7,2579819.45
2015-03-15,BTCUSD,284.29,289.24,282.5,287.46,4422.23,1266481.41
2015-03-14,BTCUSD,287,289,280.86,284.29,7278.62,2075249.82
